date,target,fold_id,severity_risk,pred_class,config_id
2023-09-18,0,0,0.1347031161657696,2,0
2023-09-19,0,0,0.2202852715573524,2,0
2023-09-20,0,0,0.20842968603659745,2,0
2023-09-21,0,0,0.1921096759561488,2,0
2023-09-22,0,0,0.1517444433891379,2,0
2023-09-23,0,0,0.24431111185077492,2,0
2023-09-24,0,0,0.178830482560417,2,0
2023-09-25,0,0,0.20902216365269077,2,0
2023-09-26,0,0,0.2989717799812325,2,0
2023-09-27,0,0,0.20225192989506519,2,0
2023-09-28,0,0,0.17932721990757033,2,0
2023-09-29,0,0,0.24875819584861208,2,0
2023-09-30,0,0,0.19592137652364136,2,0
2023-10-08,0,1,0.3113886532368603,2,0
2023-10-09,0,1,0.24470826204003943,2,0
2023-10-10,0,1,0.19922835489464363,2,0
2023-10-11,0,1,0.31803130248245254,2,0
2023-10-12,0,1,0.337030515262789,2,0
2023-10-13,1,1,0.23116923519499186,2,0
2023-10-14,1,1,0.23183920331243177,2,0
2023-10-15,0,1,0.29909516456481466,2,0
2023-10-16,1,1,0.2859162294275557,2,0
2023-10-17,1,1,0.28587630341567877,2,0
2023-10-18,0,1,0.13896591070174388,2,0
2023-10-19,0,1,0.1302037892403065,2,0
2023-10-20,0,1,0.20615822377822765,2,0
2023-10-21,0,1,0.14475409975340914,2,0
2023-10-22,0,1,0.11496938855054295,2,0
2023-10-23,0,1,0.2770882645742042,2,0
2023-10-24,0,1,0.20235017659112592,2,0
2023-10-25,0,1,0.11201783538574955,2,0
2023-10-26,0,1,0.33075273979143766,2,0
2023-10-27,0,1,0.14010803565029556,2,0
2023-10-28,0,1,0.33434854795440533,2,0
2023-10-29,0,1,0.1712154982588558,2,0
2023-10-30,0,1,0.154409948033916,2,0
2023-10-31,0,1,0.11548679051471605,2,0
2023-11-01,0,1,0.16536216537578097,2,0
2023-11-02,0,1,0.15627125592424052,2,0
2023-11-03,0,1,0.14789286388550874,2,0
2023-11-04,0,1,0.17816299474573932,2,0
2023-11-05,0,1,0.505967776380706,2,0
2023-11-06,0,1,0.36108400898815973,2,0
2023-11-07,0,1,0.5633541032683085,1,0
2023-11-08,0,1,0.6065655724076717,1,0
2023-11-09,1,1,0.44707194141770323,2,0
2023-11-10,1,1,0.3490393678874971,2,0
2023-11-11,0,1,0.5933405852715843,2,0
2023-11-12,0,1,0.27070349292490303,2,0
2023-11-13,1,1,0.37111894343867324,2,0
2023-11-14,1,1,0.5352669139466653,2,0
2023-11-15,0,1,0.2166477962419077,2,0
2023-11-16,0,1,0.2513149122106742,2,0
2023-11-17,0,1,0.16482542724458082,2,0
2023-11-18,0,1,0.1611838896968628,2,0
2023-11-19,0,1,0.145055783798026,2,0
2023-11-20,0,1,0.34125976937247393,2,0
2023-11-21,0,1,0.11398376010845263,2,0
2023-11-22,0,1,0.10450450920750898,2,0
2023-11-23,0,1,0.15025409978949833,2,0
2023-11-24,0,1,0.17231776477212604,2,0
2023-11-25,0,1,0.21990347869671828,2,0
2023-11-26,0,1,0.37421431581732933,2,0
2023-11-27,0,1,0.15017711241457016,2,0
2023-11-28,0,1,0.28359226437683577,2,0
2023-11-29,0,1,0.15787743083623534,2,0
2023-11-30,0,1,0.15857547793206783,2,0
2023-12-01,0,1,0.13806529961868377,2,0
2023-12-02,0,1,0.4264632163102392,2,0
2023-12-03,0,1,0.5700222478885439,2,0
2023-12-04,0,1,0.6592882926990062,1,0
2023-12-05,0,1,0.6907291841964915,1,0
2023-12-06,0,1,0.4265553887034498,2,0
2023-12-07,1,1,0.7387176741264524,1,0
2023-12-08,0,1,0.6821060143183111,1,0
2023-12-09,0,1,0.4751612789346231,2,0
2023-12-10,1,1,0.492565039650113,2,0
2023-12-11,1,1,0.3367339244176738,2,0
2023-12-12,1,1,0.6015720970180143,2,0
2023-12-13,1,1,0.37818604095982594,2,0
2023-12-14,1,1,0.6353825545957807,2,0
2023-12-15,1,1,0.24718083284201073,2,0
2023-12-16,0,1,0.38691371448681977,2,0
2023-12-17,0,1,0.26234867666243733,2,0
2023-12-18,0,1,0.23079958395588634,2,0
2023-12-19,0,1,0.17118489854660082,2,0
2023-12-20,0,1,0.4751994899305088,2,0
2023-12-21,0,1,0.10941596517446288,2,0
2023-12-22,0,1,0.2539990702806944,2,0
2023-12-23,0,1,0.10899601525255208,2,0
2023-12-24,0,1,0.08120912527066845,2,0
2023-12-25,0,1,0.22405270709964842,2,0
2023-12-26,0,1,0.20013971026781757,2,0
2023-12-27,0,1,0.10766490687853265,2,0
2023-12-28,0,1,0.1438623317268048,2,0
2023-12-29,0,1,0.11351331225624414,2,0
2023-12-30,0,1,0.10352753660449061,2,0
2023-12-31,0,1,0.6232860483967335,1,0
2024-01-08,0,2,0.5663782472126391,1,0
2024-01-09,0,2,0.6975680878771513,1,0
2024-01-10,0,2,0.5215344847387422,2,0
2024-01-11,1,2,0.5439945574470085,2,0
2024-01-12,1,2,0.7704634509251588,1,0
2024-01-13,1,2,0.6660797598654211,1,0
2024-01-14,1,2,0.2972514249221623,2,0
2024-01-15,1,2,0.45823844192732316,2,0
2024-01-16,0,2,0.6519408292048761,1,0
2024-01-17,1,2,0.32617180952993874,2,0
2024-01-18,1,2,0.3506277196356954,2,0
2024-01-19,1,2,0.23876364963304916,2,0
2024-01-20,0,2,0.20195646069265463,2,0
2024-01-21,0,2,0.1309214671321035,2,0
2024-01-22,0,2,0.14606906853846408,2,0
2024-01-23,0,2,0.14754871685562396,2,0
2024-01-24,0,2,0.13909705164413164,2,0
2024-01-25,0,2,0.4308284063746037,2,0
2024-01-26,0,2,0.09944449523618773,2,0
2024-01-27,0,2,0.10411811976267728,2,0
2024-01-28,0,2,0.09575673571056927,2,0
2024-01-29,0,2,0.07193837300806176,2,0
2024-01-30,1,2,0.19467811903173066,2,0
2024-01-31,0,2,0.39524677046907464,2,0
2024-02-01,0,2,0.06668694115241204,2,0
2024-02-02,0,2,0.12183426106964818,2,0
2024-02-03,0,2,0.1260995030151964,2,0
2024-02-04,0,2,0.5284093970120198,2,0
2024-02-05,0,2,0.6442884906542523,1,0
2024-02-06,0,2,0.6681105350773076,1,0
2024-02-07,0,2,0.6068146746984788,1,0
2024-02-08,0,2,0.8185377823316295,1,0
2024-02-09,0,2,0.8233667547815221,1,0
2024-02-10,0,2,0.6281761893749714,1,0
2024-02-11,0,2,0.6248833849348854,2,0
2024-02-12,0,2,0.6920317912176357,1,0
2024-02-13,0,2,0.3042544935371147,2,0
2024-02-14,0,2,0.5008442463588223,2,0
2024-02-15,0,2,0.6853412554217121,1,0
2024-02-16,0,2,0.5408090671803175,1,0
2024-02-17,0,2,0.4282803545755396,2,0
2024-02-18,0,2,0.24483708158708312,2,0
2024-02-19,0,2,0.1796617556647902,2,0
2024-02-20,0,2,0.6229136349549341,1,0
2024-02-21,0,2,0.34375443058950717,2,0
2024-02-22,0,2,0.28054805911685166,2,0
2024-02-23,0,2,0.24125605943315778,2,0
2024-02-24,0,2,0.18180821921784907,2,0
2024-02-25,0,2,0.0912660369962037,2,0
2024-02-26,0,2,0.08227224026596705,2,0
2024-02-27,0,2,0.08022521225281824,2,0
2024-02-28,0,2,0.13865550858250736,2,0
2024-02-29,0,2,0.12769091662687254,2,0
2024-03-01,0,2,0.1780404648187592,2,0
2024-03-02,0,2,0.42528832206983935,2,0
2024-03-03,0,2,0.5675944565994827,1,0
2024-03-04,0,2,0.5362561761283898,2,0
2024-03-05,0,2,0.7467560867415901,1,0
2024-03-06,0,2,0.5478268308132579,1,0
2024-03-07,0,2,0.8226596055017734,1,0
2024-03-08,0,2,0.5656738772287055,1,0
2024-03-09,1,2,0.5256339445154081,2,0
2024-03-10,1,2,0.7661156685311006,1,0
2024-03-11,1,2,0.8598165324746467,1,0
2024-03-12,1,2,0.8990188054741286,1,0
2024-03-13,1,2,0.8173074252968417,1,0
2024-03-14,1,2,0.8096423042769624,1,0
2024-03-15,1,2,0.7289770040515704,1,0
2024-03-16,1,2,0.6961255748732775,1,0
2024-03-17,0,2,0.2512529506149498,2,0
2024-03-18,0,2,0.4697926251574507,2,0
2024-03-19,0,2,0.14223056505139262,2,0
2024-03-20,0,2,0.20240017997116888,2,0
2024-03-21,0,2,0.10561153826109931,2,0
2024-03-22,0,2,0.10922317152739144,2,0
2024-03-23,0,2,0.1187533094941997,2,0
2024-03-24,0,2,0.13242422089262879,2,0
2024-03-25,0,2,0.2085841412100163,2,0
2024-03-26,0,2,0.07321547202810372,2,0
2024-03-27,0,2,0.08335505374868987,2,0
2024-03-28,0,2,0.10282920248664186,2,0
2024-03-29,0,2,0.10247479114322794,2,0
2024-03-30,0,2,0.37490961926029925,2,0
2024-03-31,0,2,0.20560881060661837,2,0
2024-04-08,0,3,0.7237918427753345,1,0
2024-04-09,0,3,0.7067809273381801,1,0
2024-04-10,1,3,0.752689690612478,1,0
2024-04-11,1,3,0.8033992044983789,0,0
2024-04-12,0,3,0.8136059469039622,0,0
2024-04-13,1,3,0.6846767653443822,1,0
2024-04-14,1,3,0.3013051424239982,2,0
2024-04-15,1,3,0.19171402548521785,2,0
2024-04-16,1,3,0.1845018659174902,2,0
2024-04-17,1,3,0.3098315912255957,2,0
2024-04-18,1,3,0.4993506702435263,2,0
2024-04-19,1,3,0.28401462030032487,2,0
2024-04-20,1,3,0.305532946452028,2,0
2024-04-21,0,3,0.22897872479085551,2,0
2024-04-22,0,3,0.2021969913444096,2,0
2024-04-23,0,3,0.21468483126232013,2,0
2024-04-24,0,3,0.20241702176630816,2,0
2024-04-25,0,3,0.08027522493888767,2,0
2024-04-26,0,3,0.09378144490872523,2,0
2024-04-27,0,3,0.0810233813935209,2,0
2024-04-28,0,3,0.10013087386866262,2,0
2024-04-29,0,3,0.10831009367657926,2,0
2024-04-30,0,3,0.23606774142624015,2,0
2024-05-01,0,3,0.09819164609543163,2,0
2024-05-02,0,3,0.12383537525214348,2,0
2024-05-03,0,3,0.2604706174361983,2,0
2024-05-04,0,3,0.17311950922155492,2,0
2024-05-05,0,3,0.5177121025552495,2,0
2024-05-06,0,3,0.4424470606599475,2,0
2024-05-07,0,3,0.5473922865378251,2,0
2024-05-08,0,3,0.40379562672709374,2,0
2024-05-09,0,3,0.4273632368994924,2,0
2024-05-10,0,3,0.4510210191355958,2,0
2024-05-11,0,3,0.5794091373907518,1,0
2024-05-12,0,3,0.7544003609291791,1,0
2024-05-13,0,3,0.4867028519621571,2,0
2024-05-14,0,3,0.5342755520701119,2,0
2024-05-15,0,3,0.5554980362053228,1,0
2024-05-16,0,3,0.5258367339676984,2,0
2024-05-17,1,3,0.7349790604277344,1,0
2024-05-18,0,3,0.6205732214046661,1,0
2024-05-19,0,3,0.3961831580762567,2,0
2024-05-20,0,3,0.386913657310838,2,0
2024-05-21,0,3,0.18612150829650959,2,0
2024-05-22,0,3,0.28636404988761827,2,0
2024-05-23,0,3,0.4335071184112874,2,0
2024-05-24,0,3,0.24412820164697058,2,0
2024-05-25,0,3,0.15086826003156764,2,0
2024-05-26,0,3,0.060403870882972666,2,0
2024-05-27,0,3,0.07392791838242452,2,0
2024-05-28,0,3,0.08958203795796862,2,0
2024-05-29,0,3,0.24810270290438013,2,0
2024-05-30,0,3,0.16887462644486545,2,0
2024-05-31,0,3,0.1285827760212677,2,0
2024-06-01,0,3,0.16379582791919012,2,0
2024-06-02,0,3,0.5050057321632537,2,0
2024-06-03,0,3,0.4867422625267834,2,0
2024-06-04,0,3,0.4292358381973629,2,0
2024-06-05,0,3,0.39597621124878496,2,0
2024-06-06,0,3,0.3619287637387364,2,0
2024-06-07,0,3,0.4054623474208853,2,0
2024-06-08,0,3,0.3585485415645248,2,0
2024-06-09,0,3,0.43136069243090186,2,0
2024-06-10,0,3,0.28137634256651717,2,0
2024-06-11,0,3,0.348441619376721,2,0
2024-06-12,0,3,0.36185942607901844,2,0
2024-06-13,0,3,0.31101828337872534,2,0
2024-06-14,1,3,0.40230043402724824,2,0
2024-06-15,1,3,0.5761953194547709,2,0
2024-06-16,1,3,0.8352339034651403,1,0
2024-06-17,1,3,0.7850100902564899,1,0
2024-06-18,1,3,0.8344139982504856,1,0
2024-06-19,1,3,0.7128276883414276,1,0
2024-06-20,1,3,0.6875954279009036,1,0
2024-06-21,1,3,0.7586304663739045,1,0
2024-06-22,0,3,0.7812701782553781,1,0
2024-06-23,0,3,0.1416086609222553,2,0
2024-06-24,0,3,0.1948098440376768,2,0
2024-06-25,0,3,0.10569859444010335,2,0
2024-06-26,0,3,0.11691382243029921,2,0
2024-06-27,0,3,0.24675346797338282,2,0
2024-06-28,0,3,0.22909148676767818,2,0
2024-06-29,0,3,0.11305037652896194,2,0
2024-06-30,0,3,0.08889945409925398,2,0
2024-07-08,0,4,0.596449446206234,2,0
2024-07-09,0,4,0.7370532218381838,0,0
2024-07-10,0,4,0.7450005576441571,0,0
2024-07-11,0,4,0.488953234193122,2,0
2024-07-12,0,4,0.5601822763624043,2,0
2024-07-13,0,4,0.5785336649829982,2,0
2024-07-14,1,4,0.524207669165935,2,0
2024-07-15,1,4,0.7242507525928934,1,0
2024-07-16,0,4,0.6489842744192555,1,0
2024-07-17,1,4,0.5307451862542725,2,0
2024-07-18,1,4,0.5805236938161146,1,0
2024-07-19,0,4,0.7068296332742419,1,0
2024-07-20,0,4,0.5793803785266023,1,0
2024-07-21,0,4,0.3832055519269066,2,0
2024-07-22,0,4,0.21057575552683083,2,0
2024-07-23,0,4,0.10510012064497462,2,0
2024-07-24,0,4,0.11259108188285531,2,0
2024-07-25,0,4,0.14029841729572493,2,0
2024-07-26,0,4,0.20131556931974354,2,0
2024-07-27,0,4,0.09127645252764618,2,0
2024-07-28,0,4,0.08582223683773396,2,0
2024-07-29,0,4,0.23113773484690275,2,0
2024-07-30,0,4,0.06633074188731541,2,0
2024-07-31,0,4,0.15266907644896688,2,0
2024-08-01,0,4,0.11449523068681888,2,0
2024-08-02,0,4,0.13785533543432232,2,0
2024-08-03,0,4,0.2810464059135618,2,0
2024-08-04,0,4,0.5887166175530844,1,0
2024-08-05,0,4,0.6361153956867467,1,0
2024-08-06,0,4,0.647745610488742,1,0
2024-08-07,0,4,0.6761557491189935,1,0
2024-08-08,0,4,0.7890724909762622,1,0
2024-08-09,0,4,0.5861827054709283,1,0
2024-08-10,0,4,0.7452832151246997,1,0
2024-08-11,0,4,0.42355406387103933,2,0
2024-08-12,0,4,0.31986114590298137,2,0
2024-08-13,0,4,0.33129457088870684,2,0
2024-08-14,1,4,0.5017013449760086,2,0
2024-08-15,0,4,0.562009664431921,2,0
2024-08-16,0,4,0.20244300248600539,2,0
2024-08-17,0,4,0.25529990882595216,2,0
2024-08-18,0,4,0.8351114654600093,1,0
2024-08-19,0,4,0.8422026400980176,1,0
2023-07-08,0,0,0.30648890812930846,2,1
2023-07-09,0,0,0.21689706211632043,3,1
2023-07-10,0,0,0.1945937842422108,3,1
2023-07-11,0,0,0.30922266831523926,3,1
2023-07-12,0,0,0.26949270947410353,3,1
2023-07-13,1,0,0.24751899800201843,3,1
2023-07-14,1,0,0.2640029140146219,3,1
2023-07-15,0,0,0.2339670924799771,3,1
2023-07-16,0,0,0.24696735338594997,3,1
2023-07-17,0,0,0.31425710719699895,3,1
2023-07-18,0,0,0.24714686702302358,2,1
2023-07-19,0,0,0.24116636818987575,2,1
2023-07-20,0,0,0.32564941687232735,3,1
2023-07-21,0,0,0.26986201196263976,3,1
2023-07-22,0,0,0.2522883881071102,2,1
2023-07-23,0,0,0.18721834799680048,3,1
2023-07-24,0,0,0.1698062632456559,3,1
2023-07-25,0,0,0.20729623347020493,3,1
2023-07-26,0,0,0.17036911071011498,3,1
2023-07-27,0,0,0.22091354760198417,3,1
2023-07-28,0,0,0.21277359945972318,3,1
2023-07-29,0,0,0.2422705708974633,3,1
2023-07-30,0,0,0.2025564133734684,3,1
2023-07-31,0,0,0.1728810263852684,3,1
2023-08-01,0,0,0.23594574499256277,3,1
2023-08-02,0,0,0.19473234559717784,3,1
2023-08-03,0,0,0.1971638220728389,3,1
2023-08-04,0,0,0.25888271079400804,3,1
2023-08-05,0,0,0.18806716597350287,3,1
2023-08-06,0,0,0.3071803395200591,2,1
2023-08-07,0,0,0.33016184374125246,3,1
2023-08-08,0,0,0.28899305223899113,3,1
2023-08-09,0,0,0.23369860616623975,2,1
2023-08-10,0,0,0.33062482638944557,2,1
2023-08-11,0,0,0.34314723826249316,2,1
2023-08-12,0,0,0.35205508688048104,2,1
2023-08-13,0,0,0.27390471642477654,3,1
2023-08-14,0,0,0.2046987907033403,3,1
2023-08-15,0,0,0.2870940789672952,3,1
2023-08-16,0,0,0.21910319596443972,3,1
2023-08-17,0,0,0.2601359226079234,2,1
2023-08-18,1,0,0.25642446913587497,3,1
2023-08-19,0,0,0.18684146442925653,3,1
2023-08-20,0,0,0.2377164743474507,2,1
2023-08-21,0,0,0.34578685120546654,3,1
2023-08-22,0,0,0.29361725713784637,2,1
2023-08-23,0,0,0.2570350827809586,2,1
2023-08-24,0,0,0.2455167924463448,3,1
2023-08-25,0,0,0.23058006749088195,3,1
2023-08-26,0,0,0.20168887354591547,2,1
2023-08-27,0,0,0.4494110335302245,1,1
2023-08-28,0,0,0.37741493607453047,2,1
2023-08-29,0,0,0.26813478690983733,2,1
2023-08-30,0,0,0.3758710657548733,2,1
2023-08-31,0,0,0.27650196703384594,2,1
2023-09-01,0,0,0.44183958381107513,1,1
2023-09-02,0,0,0.3993773033533806,2,1
2023-09-03,0,0,0.46794421341964143,2,1
2023-09-04,0,0,0.5274193925161343,1,1
2023-09-05,1,0,0.5073693523229191,2,1
2023-09-06,1,0,0.4513126503855234,2,1
2023-09-07,1,0,0.5335594349044273,1,1
2023-09-08,1,0,0.6137891339082924,1,1
2023-09-09,0,0,0.5911572523313746,0,1
2023-09-10,0,0,0.22134283547092268,2,1
2023-09-11,0,0,0.27934708769817795,3,1
2023-09-12,0,0,0.23540909726106357,3,1
2023-09-13,0,0,0.24518345366701697,2,1
2023-09-14,0,0,0.25338474300202707,3,1
2023-09-15,0,0,0.24623573583869252,3,1
2023-09-16,0,0,0.2490999885282804,3,1
2023-09-17,0,0,0.18448122240542877,3,1
2023-09-18,0,0,0.1762783556527196,3,1
2023-09-19,0,0,0.21781225336164028,3,1
2023-09-20,0,0,0.22025937804166817,3,1
2023-09-21,0,0,0.2125162947444562,3,1
2023-09-22,0,0,0.17881457280508944,3,1
2023-09-23,0,0,0.24225433468990548,3,1
2023-09-24,0,0,0.19033319779144847,3,1
2023-09-25,0,0,0.18454287318880264,3,1
2023-09-26,0,0,0.23029288420037902,3,1
2023-09-27,0,0,0.21205262269322356,3,1
2023-09-28,0,0,0.18310271430918856,3,1
2023-09-29,0,0,0.22647919078600232,3,1
2023-09-30,0,0,0.2186421182520787,3,1
2023-10-08,0,1,0.291948283997168,2,1
2023-10-09,0,1,0.2501940207992328,2,1
2023-10-10,0,1,0.21957532537885333,2,1
2023-10-11,0,1,0.29461360660543945,2,1
2023-10-12,0,1,0.3317868205895752,2,1
2023-10-13,1,1,0.23092506812837513,2,1
2023-10-14,1,1,0.23353221385123843,2,1
2023-10-15,0,1,0.2835707891036548,2,1
2023-10-16,1,1,0.2817290895423078,2,1
2023-10-17,1,1,0.2646244975935177,2,1
2023-10-18,0,1,0.1659227868532948,2,1
2023-10-19,0,1,0.1642711383446097,2,1
2023-10-20,0,1,0.23300970334386006,2,1
2023-10-21,0,1,0.16463586472150027,2,1
2023-10-22,0,1,0.11963710989098798,3,1
2023-10-23,0,1,0.19348622702627313,3,1
2023-10-24,0,1,0.12971932785735865,3,1
2023-10-25,0,1,0.10614357241630355,3,1
2023-10-26,0,1,0.19611894474553085,3,1
2023-10-27,0,1,0.12097596046174983,3,1
2023-10-28,0,1,0.1849937912279322,3,1
2023-10-29,0,1,0.14037376958850692,3,1
2023-10-30,0,1,0.14918486862169075,3,1
2023-10-31,0,1,0.1250116315995718,3,1
2023-11-01,0,1,0.1882185162142101,2,1
2023-11-02,0,1,0.1630598390926126,2,1
2023-11-03,0,1,0.15377150870838185,2,1
2023-11-04,0,1,0.17953875148565754,3,1
2023-11-05,0,1,0.44620121015202285,2,1
2023-11-06,0,1,0.40719050895529607,2,1
2023-11-07,0,1,0.517318569309924,1,1
2023-11-08,0,1,0.49640191052765104,1,1
2023-11-09,1,1,0.42969702185204606,2,1
2023-11-10,1,1,0.3216661732042976,2,1
2023-11-11,0,1,0.5275539846668458,0,1
2023-11-12,0,1,0.25379716143379444,2,1
2023-11-13,1,1,0.36647597760905837,3,1
2023-11-14,1,1,0.4447752194267064,3,1
2023-11-15,0,1,0.23942545845868418,3,1
2023-11-16,0,1,0.24133851304238751,2,1
2023-11-17,0,1,0.2006944438777025,2,1
2023-11-18,0,1,0.2020468568438584,2,1
2023-11-19,0,1,0.15717790550973737,3,1
2023-11-20,0,1,0.24829306213333782,3,1
2023-11-21,0,1,0.1230216374024112,3,1
2023-11-22,0,1,0.12644788016795497,2,1
2023-11-23,0,1,0.15741315572237322,3,1
2023-11-24,0,1,0.15062422965008004,3,1
2023-11-25,0,1,0.16627148290361976,3,1
2023-11-26,0,1,0.20445510362444744,3,1
2023-11-27,0,1,0.13375115503469362,3,1
2023-11-28,0,1,0.19251549156110198,3,1
2023-11-29,0,1,0.1476649025954049,3,1
2023-11-30,0,1,0.14446277979528446,3,1
2023-12-01,0,1,0.14762032085490007,3,1
2023-12-02,0,1,0.2803470924492113,3,1
2023-12-03,0,1,0.4886003438228209,2,1
2023-12-04,0,1,0.6003512518225694,1,1
2023-12-05,0,1,0.5768951259453102,1,1
2023-12-06,0,1,0.39192943192676694,2,1
2023-12-07,1,1,0.6113689069940105,1,1
2023-12-08,0,1,0.5991655280533599,1,1
2023-12-09,0,1,0.37508883573460794,2,1
2023-12-10,1,1,0.44653939221663735,1,1
2023-12-11,1,1,0.3286521876373484,2,1
2023-12-12,1,1,0.494438532554369,2,1
2023-12-13,1,1,0.36871841578947384,2,1
2023-12-14,1,1,0.5363183386487713,1,1
2023-12-15,1,1,0.22964305955854292,2,1
2023-12-16,0,1,0.37526085557981803,2,1
2023-12-17,0,1,0.2607288401919742,3,1
2023-12-18,0,1,0.251100651518708,2,1
2023-12-19,0,1,0.17373618265469154,2,1
2023-12-20,0,1,0.3619915072406472,3,1
2023-12-21,0,1,0.13259654879092725,2,1
2023-12-22,0,1,0.2353641021438031,2,1
2023-12-23,0,1,0.1383561743630124,2,1
2023-12-24,0,1,0.09515790355876085,3,1
2023-12-25,0,1,0.13197730764866633,3,1
2023-12-26,0,1,0.13287926576206605,3,1
2023-12-27,0,1,0.1075259454242514,3,1
2023-12-28,0,1,0.12844675318608106,3,1
2023-12-29,0,1,0.11698284060936523,3,1
2023-12-30,0,1,0.10410297033457921,3,1
2023-12-31,0,1,0.4620045993919944,1,1
2024-01-08,0,2,0.48239148964098905,1,1
2024-01-09,0,2,0.6022960199270501,1,1
2024-01-10,0,2,0.4359375656131202,2,1
2024-01-11,1,2,0.4901311532411844,1,1
2024-01-12,1,2,0.6701878098232004,1,1
2024-01-13,1,2,0.6071425697504258,1,1
2024-01-14,1,2,0.2737928094485728,2,1
2024-01-15,1,2,0.3883754113262455,2,1
2024-01-16,0,2,0.5236081760392007,1,1
2024-01-17,1,2,0.30817308645527414,2,1
2024-01-18,1,2,0.31615822455660536,2,1
2024-01-19,1,2,0.2524426324261463,2,1
2024-01-20,0,2,0.1847640765083952,2,1
2024-01-21,0,2,0.1306885113582765,3,1
2024-01-22,0,2,0.14011363317190906,3,1
2024-01-23,0,2,0.13103032309423693,2,1
2024-01-24,0,2,0.10442369362225411,3,1
2024-01-25,0,2,0.22807772231694975,3,1
2024-01-26,0,2,0.08095657591233893,3,1
2024-01-27,0,2,0.09105859689040129,3,1
2024-01-28,0,2,0.07666037744681106,3,1
2024-01-29,0,2,0.06303446928803333,3,1
2024-01-30,1,2,0.0998432071997313,3,1
2024-01-31,0,2,0.2079225124312159,3,1
2024-02-01,0,2,0.08043410721491201,3,1
2024-02-02,0,2,0.12909881002661805,3,1
2024-02-03,0,2,0.13818895797432165,3,1
2024-02-04,0,2,0.46183101688354733,2,1
2024-02-05,0,2,0.5582686746892687,1,1
2024-02-06,0,2,0.6000232307622171,1,1
2024-02-07,0,2,0.5330240304515006,1,1
